name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Hijo Del Sol Luminoso,Viaje Por La Cresta Del Mundo,Congreso,7dOpYppJ2A5kIO4AbMMZfF,1981-01-01,35,334493,0.54,0.705,0.5329999999999999,0.0008529999999999999,0.0834,0.172,-11.231,0.0464,95.90299999999999,9,4
Eve-Evelyn,La Voz de los '80 (Edición 30 Años),Los Prisioneros,3OyFnnvG3QAXpkeviLxj4I,1984-01-01,35,264151,0.65,0.0294,0.958,0.00734,0.0733,0.575,-6.715,0.109,154.575,7,4
Takirari Del Puerto,Aconcagua,Los Jaivas,1fnJOfoyO3Ma23A1859lbq,1982-01-01,35,226693,0.5770000000000001,0.14300000000000002,0.8009999999999999,0.67,0.0744,0.948,-9.475,0.0366,94.241,4,4
Usted Y Su Ambición,La Cultura De La Basura,Los Prisioneros,0DwlpQONUcfEpUXuIR2Keb,1987-01-01,35,227693,0.7509999999999999,0.0806,0.735,0.000553,0.285,0.79,-8.433,0.0303,123.992,0,4
Jugar A La Guerra,La Cultura De La Basura,Los Prisioneros,5CRx7zuhcYCh086TOlfTFq,1987-01-01,35,277786,0.6629999999999999,0.0234,0.764,0.0391,0.332,0.5670000000000001,-8.648,0.0384,111.844,5,4
Maldito Sudaca,La Cultura De La Basura,Los Prisioneros,75KyB8zFgkkfwOWr3wz2y0,1987-01-01,35,136373,0.525,0.1,0.8690000000000001,6.21e-06,0.172,0.6509999999999999,-7.556,0.0519,158.127,4,4
Una Mujer Que No Llame La Atención,Pateando Piedras,Los Prisioneros,4ovxoRmShmXzsxLI4X7AB6,1986-01-01,33,203386,0.826,0.18899999999999997,0.56,0.00455,0.161,0.855,-13.844000000000001,0.102,109.449,7,4
Una Lágrima Y Un Recuerdo,Lo Mejor De,Zalo Reyes,2pg4In3HrJpwr0Acokh54c,1983-01-01,33,168293,0.836,0.747,0.41700000000000004,0.00321,0.311,0.9620000000000001,-12.524000000000001,0.0344,115.7,7,4
Somos Sólo Ruido,La Cultura De La Basura,Los Prisioneros,5fuHfcILNpfKSjxKi6e3cf,1987-01-01,33,81813,0.598,0.168,0.8270000000000001,0.00112,0.0491,0.91,-8.917,0.0607,170.476,2,4
El Vals,La Cultura De La Basura,Los Prisioneros,1eO6tKJqgAzNDGVfnzr3VL,1987-01-01,33,187893,0.311,0.517,0.48200000000000004,0.00011599999999999999,0.0718,0.268,-10.947000000000001,0.0422,201.195,0,3
Desde Un Barrial,Aconcagua,Los Jaivas,6qGcgEt0RUDbhQFbDWjrpN,1982-01-01,33,326120,0.509,0.16699999999999998,0.601,0.00399,0.37,0.359,-11.032,0.0452,119.583,9,3
De La Cultura De La Basura,La Cultura De La Basura,Los Prisioneros,54LquXyjjfdqPtG475n5L3,1987-01-01,33,187773,0.675,0.0839,0.7959999999999999,4.0600000000000004e-05,0.18600000000000005,0.341,-8.886000000000003,0.0426,140.601,2,4
Debajo de las Higueras,Aconcagua,Los Jaivas,6yiUDX2tLX0LTleb5FNU5u,1982-01-01,31,206413,0.47100000000000003,0.0907,0.552,0.00575,0.298,0.496,-12.069,0.0249,97.775,7,3
Francisca,Eduardo Gatti,Eduardo Gatti,6gMEBMoR5cztMniehKsp6u,1982-01-01,31,180266,0.693,0.8109999999999999,0.264,0.0,0.11900000000000001,0.5870000000000001,-16.454,0.0475,99.214,9,4
Aun Sigo Cantando,Gervasio,Gervasio,5CWYykdSHHyHxnnxCx6us6,1989-03-25,31,279826,0.662,0.41700000000000004,0.455,0.000465,0.231,0.239,-13.300999999999998,0.0312,125.385,10,4
Y Arriba Quemando El Sol,Obras De Violeta Parra,Los Jaivas,1Vs7hSZsR7exExaNPiVXuJ,1984-01-01,29,658506,0.428,0.41700000000000004,0.483,0.0267,0.0864,0.138,-9.155,0.039,131.205,7,4
En Mi Mundo,Aquel Beso,Luz Eliana,768X9GUiIieD31Ke8S7fEB,1980-01-01,29,187350,0.379,0.7390000000000001,0.3720000000000001,1.4599999999999999e-05,0.337,0.376,-10.442,0.0541,104.54700000000001,9,3
Poder Elegir,La Cultura De La Basura,Los Prisioneros,6edlQ6CiXrbX8Y2zgsH9mS,1987-01-01,29,482333,0.6970000000000001,0.386,0.866,0.000188,0.128,0.897,-9.556000000000001,0.0323,141.77100000000004,1,4
El Rey De Tus Sueños,Lo Mejor De,Zalo Reyes,1EipwmhrGbLgUHlUWn8DdM,1983-01-01,27,198733,0.6409999999999999,0.7,0.721,5.38e-06,0.127,0.502,-7.529,0.0316,137.469,8,4
Si Tu No Estas,Si Tu No Estas,Los Jaivas,7KFdJo0XSpKWIhYaMnPjnC,1989-01-01,27,241400,0.687,0.532,0.546,1.07e-06,0.152,0.8590000000000001,-12.419,0.0652,162.726,11,4
Mañana Me Voy Pal Norte,Obras De Violeta Parra,Los Jaivas,6rjEekhfeVUaeFaJchVekx,1984-01-01,27,278773,0.6609999999999999,0.184,0.716,0.00201,0.0846,0.935,-7.985,0.0271,104.665,9,4
El Es Mi Idolo,La Cultura De La Basura,Los Prisioneros,5eqmydcWoGKl5RYaEHFngG,1987-01-01,27,258186,0.45,0.579,0.693,7.609999999999999e-05,0.456,0.7140000000000001,-9.059,0.036000000000000004,109.375,6,4
Naomi,Eduardo Gatti,Eduardo Gatti,6nh5zvyrBuDJmyqzk8wsOK,1982-01-01,27,200240,0.654,0.89,0.23800000000000002,0.0151,0.382,0.755,-20.68,0.0375,89.829,4,4
Comparame,Lo Mejor De,Zalo Reyes,5wCwPawq9rjlscLq0GLgv4,1983-01-01,25,178106,0.71,0.462,0.485,0.000202,0.27699999999999997,0.742,-12.11,0.0286,93.785,2,4
Querida Colegiala,Lo Mejor De,Zalo Reyes,3pWIPbI6uUdw0AbAGnaWvw,1983-01-01,25,140106,0.8270000000000001,0.215,0.39399999999999996,0.0,0.34600000000000003,0.768,-11.052,0.0662,98.726,7,4
Huacas del Sol y la Luna,Eduardo Gatti,Eduardo Gatti,2KvGS5X0LsZHu9JJnYfD6C,1982-01-01,25,189360,0.41700000000000004,0.9259999999999999,0.157,0.0109,0.075,0.431,-16.846,0.0448,120.787,0,4
Historia De Un Amor,Lo Mejor De,Zalo Reyes,6XhXw7usxbSmeXQEOoCR47,1983-01-01,25,139293,0.698,0.691,0.395,0.0,0.273,0.9590000000000001,-8.7,0.0359,115.685,9,4
Aguamarina,Eduardo Gatti,Eduardo Gatti,7fWjln5lpWwZpmniu32RB5,1982-01-01,25,182880,0.693,0.866,0.33,0.000791,0.126,0.757,-17.16,0.0361,104.06200000000001,7,4
Amor Sin Trampas,Lo Mejor De,Zalo Reyes,3MNLUHnKHIaoKifDOyzgr1,1983-01-01,25,204626,0.659,0.815,0.536,0.0,0.0899,0.298,-9.789,0.0484,114.999,6,4
Esa Mujer,Lo Mejor De,Zalo Reyes,0AZeYCo4KCZgGuXG1rYgfb,1983-01-01,25,191426,0.508,0.258,0.462,0.0,0.11900000000000001,0.515,-11.53,0.0396,68.018,4,4
Mi Mundo Esta Vacio Sin Tu Amor,Aquel Beso,Luz Eliana,5e5YXVWKvyqMmydODCYGts,1980-01-01,23,168254,0.44,0.732,0.5710000000000001,0.0458,0.4320000000000001,0.501,-6.874,0.0317,84.073,11,4
Por Favor No Me Compares,Lo Mejor De,Zalo Reyes,6dD9RIfmWmUvs4T0uWK3M1,1983-01-01,23,235293,0.639,0.41700000000000004,0.494,0.0,0.251,0.39899999999999997,-9.748,0.0309,94.794,0,4
Como Quiero A Mi Gente,Lo Mejor De,Zalo Reyes,1jQ5prEUO0ZOIpmtMOgrUV,1983-01-01,23,209000,0.514,0.845,0.267,6.73e-06,0.18899999999999997,0.359,-12.449000000000002,0.0406,114.193,4,4
Niña Engreída,Viena,Viena,4dzCgqcsmWZlldSglhtgDx,1987-04-20,23,212893,0.647,0.57,0.905,0.0,0.0847,0.82,-7.822,0.0932,142.799,5,4
Blanco Y Negro,Blanco Y Negro,Alberto Plaza,4WorSNTPhsAjKN26ovhZU7,1988-01-24,23,202373,0.6459999999999999,0.336,0.672,0.0,0.159,0.743,-8.607999999999999,0.0426,141.155,9,4
Cacharpaya,Para los Arqueologos del Futuro,Congreso,03j4H75IrLTKUPin4FOxlA,1989-10-23,21,294253,0.32,0.449,0.298,0.00513,0.0799,0.145,-16.837,0.0453,172.27200000000005,9,3
La Carta (En Vivo),"Quilapayun en Chile, Vol. 1 (En Vivo)",Quilapayún,6lZtZSSdGYJBVz2HtHaots,1989-01-20,21,356240,0.39,0.608,0.475,0.0,0.9490000000000001,0.349,-10.63,0.379,82.007,7,3
La ladrona,La ladrona,Paolo Salvatore,4uXrskt0y99dMn8oEujgIC,1982-07-07,21,204880,0.627,0.14,0.78,0.0,0.0437,0.816,-7.2520000000000024,0.0359,90.334,5,4
Un Sueño Perdido,Para los Arqueologos del Futuro,Congreso,4RuAcK9jxU0e4YYrU5qAdd,1989-10-23,21,281506,0.511,0.563,0.16699999999999998,0.03,0.0811,0.15,-20.596,0.0393,117.244,11,4
El Ultimo Vuelo Del Alma,Viaje Por La Cresta Del Mundo,Congreso,7aiVjVT57b3RN76HKSYj84,1981-01-01,19,164626,0.395,0.804,0.209,0.022000000000000002,0.24100000000000002,0.316,-16.747,0.0315,87.538,2,4
En Libertad,Fragments of a Dream,Horacio Salinas,4uW08K3krQdX1KJybfdTAJ,1988-01-01,19,165906,0.406,0.848,0.26,0.0,0.251,0.625,-18.053,0.0462,105.044,4,4
Cancion de Nkwambe,Estoy Que Me Muero,Congreso,7eCmlb3FWKGorvvDFum89Z,1986-11-24,19,316360,0.337,0.65,0.18600000000000005,0.0703,0.218,0.14400000000000002,-18.277,0.0362,82.99700000000001,11,4
Mi Caminar,Inolvidables,Zalo Reyes,0PU7mlfvFYZ2cZAOAF3AWs,1983-04-15,17,260806,0.626,0.29600000000000004,0.622,3.54e-06,0.187,0.6559999999999999,-10.184,0.0324,111.911,0,4
Mi Prisionera,Inolvidables,Zalo Reyes,0hL8oqByT9hHifHkB8I18G,1983-04-15,17,182787,0.594,0.0547,0.439,0.0,0.28,0.281,-7.657999999999999,0.0284,109.751,9,4
Corazón Loco,Aquel Beso,Luz Eliana,6rXrnVuLGpngrH7i4JTJhQ,1980-01-01,17,161018,0.6990000000000001,0.794,0.467,0.0295,0.135,0.37799999999999995,-10.082,0.10300000000000001,143.496,1,4
La Colina de la Vida,Gervasio,Gervasio,2cpnIXO9ggmsgneNNcuWkl,1989-03-25,17,232600,0.532,0.812,0.556,0.0,0.057999999999999996,0.5489999999999999,-10.769,0.0325,87.921,2,4
Cajitas Rectangulares,Abajo En La Costanera (Remastered),Emociones Clandestinas,1UYPurHeDNhLK2JBs21zqc,1987-06-13,17,205720,0.523,0.342,0.8440000000000001,2.19e-06,0.0776,0.92,-8.299,0.0404,95.59700000000001,1,4
Pájaro Errante,Si Tu No Estas,Los Jaivas,2Bt8wPXViiPh613YrJSFbx,1989-01-01,17,254226,0.637,0.23199999999999998,0.634,0.0009140000000000001,0.128,0.909,-12.907,0.0468,93.42200000000001,10,4
Undosla,Viaje Por La Cresta Del Mundo,Congreso,5ioIfzejTjslm0GfbED1TV,1981-01-01,17,309293,0.344,0.884,0.27899999999999997,0.8059999999999999,0.0611,0.10400000000000001,-16.081,0.0313,90.662,0,1
Collar de Ranas,Gervasio,Gervasio,24ORonCxpxpqeZzTjXo3Bs,1989-03-25,17,297360,0.38,0.563,0.34299999999999997,1.18e-05,0.109,0.237,-11.220999999999998,0.0498,180.485,10,4
"Adolfo y Benito, Augusto y Toribio",En el Bunker,Fulano,2UJJvmZfcuWimFaigK9tQf,1989-08-18,17,174920,0.40299999999999997,0.213,0.938,0.00236,0.68,0.3670000000000001,-10.062999999999999,0.0925,161.07399999999996,9,4
No Quiero Que Termine Este Momento,Gervasio,Gervasio,0mC9GjOTZAOZYSWx0EnxpT,1989-03-25,15,193066,0.435,0.7809999999999999,0.276,0.00411,0.0705,0.183,-12.28,0.0305,67.124,7,4
En Los Jardines Humanos,Obras De Violeta Parra,Los Jaivas,4JtjXbC1xW01BJDOvEwegR,1984-01-01,15,572813,0.569,0.6990000000000001,0.507,0.0333,0.0711,0.161,-8.963,0.0603,121.23,7,4
Danza,Fragments of a Dream,Horacio Salinas,4jEH3dRrkTkI277MNkEFgX,1988-02-01,15,376626,0.342,0.767,0.13,0.679,0.0838,0.0889,-21.103,0.0345,90.751,2,3
El Dormilon Imposible,Si Tu No Estas,Los Jaivas,6xcQTo0Ox9pAy6uvOHZDqw,1989-01-01,15,301080,0.45899999999999996,0.564,0.508,0.000126,0.256,0.619,-11.415,0.0357,87.60600000000002,4,3
Agua Marina,Si Tu No Estas,Los Jaivas,4XvlPBwBhdGXWpsLs3yVtE,1989-01-01,15,282306,0.6659999999999999,0.6659999999999999,0.255,0.000642,0.128,0.292,-15.968,0.0365,90.306,3,3
Te tengo Atrapada,Abajo En La Costanera (Remastered),Emociones Clandestinas,1eTq5bPxSVp3XB1Wz8R75R,1987-06-13,15,157506,0.45799999999999996,0.122,0.7809999999999999,0.0,0.0403,0.978,-8.99,0.0449,181.08,11,4
Que Pena Siente El Alma,Obras De Violeta Parra,Los Jaivas,3QE1NoReZAazE9JSCMmT4e,1984-01-01,15,81280,0.335,0.807,0.0396,0.294,0.09,0.499,-20.551,0.0478,108.637,7,3
Como Tus Rios Te Recorren,Si Tu No Estas,Los Jaivas,218yqpTlVJmDwf83CQcr8y,1989-01-01,13,160666,0.7390000000000001,0.244,0.5820000000000001,0.0,0.14800000000000002,0.825,-11.093,0.0518,124.88600000000001,6,4
Dentro y Fuera de Ti,Inolvidables,Zalo Reyes,47j4k5pisD6SoD4HftaaV9,1983-04-15,13,191889,0.622,0.39899999999999997,0.665,0.0,0.271,0.544,-7.349,0.0339,121.13600000000001,9,4
La Orquídea,Valses Populares de Chile,Chamal,6ouRUVPzzkxFOHRxZ9vNvp,1988-09-12,13,166133,0.616,0.862,0.36200000000000004,0.0,0.0852,0.516,-9.357999999999999,0.0334,179.438,0,3
El Viejo Lobo Chilote,Valses Populares de Chile,Chamal,4lJbS0n0qQHUWmg61wv7JY,1988-09-12,13,209200,0.743,0.433,0.40399999999999997,0.0,0.107,0.8420000000000001,-7.527,0.0273,94.527,2,3
Porque Siempre Hay Tiempo,En Silencio,Cecilia Echenique,3wQbfcJfbNxIh8jPteg3N5,1989-02-06,13,180180,0.444,0.885,0.16399999999999998,0.0,0.14300000000000002,0.41,-9.844,0.0326,66.8,0,3
"Tú me diste amor, tú me diste fe",¡Qué semana!,Paolo Salvatore,6gL8ZJ7CkF7YSWRi0MVhDT,1989-03-16,13,230813,0.659,0.628,0.753,0.0,0.0913,0.96,-4.854,0.0317,92.336,5,4
Viaje Por La Cresta Del Mundo,Viaje Por La Cresta Del Mundo,Congreso,0aiZcmAvoaQ1ZcN5F9YnGp,1981-01-01,11,281640,0.409,0.665,0.22699999999999998,0.937,0.26899999999999996,0.0536,-17.35,0.034,106.875,1,4
San Lorenzo,Arak Pacha,Arak Pacha,52pFn8T2GkcmUvJtF4sgdn,1984-09-04,11,137261,0.625,0.904,0.838,0.977,0.209,0.943,-5.72,0.0558,95.354,5,4
No Me Puedo Acostumbrar,Abajo En La Costanera (Remastered),Emociones Clandestinas,3xETploXRMtUDa82QVwpod,1987-06-13,11,235906,0.51,0.0207,0.9229999999999999,0.0,0.389,0.945,-7.277,0.0308,92.33,9,4
El Corazón a Contraluz,Fragments of a Dream,Horacio Salinas,4Iln7bvwEb6LIg1P8KEqjw,1988-01-01,11,387000,0.298,0.8420000000000001,0.223,0.0651,0.077,0.23199999999999998,-18.782,0.042,102.68700000000001,9,3
Verde Sobre Gris,Viena,Viena,17gWItNy21hSzfQsMKS4FU,1987-04-20,11,269733,0.628,0.0992,0.653,1.89e-05,0.157,0.43799999999999994,-8.685,0.0438,133.884,8,4
En Libertad,Fragments of a Dream,Horacio Salinas,5r7aOpynPAzRMiTBQwrzg7,1988-02-01,11,165906,0.433,0.85,0.26,0.0,0.243,0.611,-18.095,0.0564,75.523,4,4
Aquel Beso,Aquel Beso,Luz Eliana,0FoqaBaJj8ZslKbBEPkh3j,1980-01-01,11,164466,0.652,0.8009999999999999,0.4320000000000001,7.11e-06,0.418,0.6829999999999999,-9.761000000000001,0.0387,118.844,4,3
Reina del Tamarugal,Reina del Tamarugal,Calichal,3syEaQroNnGrsdr3AqQFP1,1985-10-20,11,174585,0.4970000000000001,0.141,0.836,0.0,0.284,0.853,-6.263999999999999,0.0934,87.31,0,4
El Mercado de Testaccio,Fragments of a Dream,Horacio Salinas,6Te58TlFbu9lA3WosC0Dxp,1988-01-01,11,256600,0.7490000000000001,0.669,0.221,0.8909999999999999,0.129,0.522,-20.027,0.0422,125.60600000000001,4,4
Impresiones de Agosto,Estoy Que Me Muero,Congreso,1OX0ASTdUTLzUrdCp6blol,1986-11-24,11,222546,0.68,0.153,0.282,0.0143,0.282,0.52,-18.203,0.0514,149.983,6,3
Tarqueada,Arak Pacha,Arak Pacha,4tFmGXerbaAa7DWalW1EoI,1984-09-04,11,171433,0.498,0.845,0.525,0.0156,0.369,0.6920000000000001,-7.494,0.652,89.62700000000002,1,4
El Carnaval,Fragments of a Dream,Horacio Salinas,5bBJqq9BDqSTQItQ14i25V,1988-01-01,9,343693,0.483,0.33899999999999997,0.385,0.0514,0.14300000000000002,0.7759999999999999,-18.244,0.0631,95.57700000000001,4,3
